wcvp_id|ipni_id|family|taxon_name|authority|infra_rank|only_synonym_has_common_name
98811|753052-1|Rubiaceae|Heterophyllaea pustulata|Hook.f.||
520949|77154343-1|Rubiaceae|Hexasepalum sarmentosum|(Sw.) Delprete & J.H.Kirkbr.||Y
520956|77154344-1|Rubiaceae|Hexasepalum scandens|(Sw.) J.H.Kirkbr. & Delprete||Y
520945|77154345-1|Rubiaceae|Hexasepalum serrulatum|(P.Beauv.) J.H.Kirkbr. & Delprete||Y
521002|77157263-1|Rubiaceae|Hexasepalum vaginale|(Benth.) Cabaña Fader & Dessein||Y
99226|122668-2|Rubiaceae|Hillia macrophylla|Standl.||
99260|753117-1|Rubiaceae|Himalrandia tetrasperma|(Wall. ex Roxb.) T.Yamaz.||
99336|122717-2|Rubiaceae|Hintonia latiflora|(Sessé & Moc. ex DC.) Bullock||
99341|122722-2|Rubiaceae|Hintonia standleyana|Bullock||
99463|753195-1|Rubiaceae|Hoffmannia ghiesbreghtii|(Lem.) Hemsl.||
100326|278288-2|Rubiaceae|Houstonia caerulea|L.||
100361|278294-2|Rubiaceae|Houstonia longifolia|Gaertn.||
100414|753385-1|Rubiaceae|Houstonia rubra|Cav.||
100438|309544-2|Rubiaceae|Houstonia wrightii|A.Gray||
100941|753446-1|Rubiaceae|Hydnophytum formicarum|Jack||
101078|753519-1|Rubiaceae|Hydrophylax maritima|L.f.||
101183|753530-1|Rubiaceae|Hymenocoleus libericus|(A.Chev. ex Hutch. & Dalziel) Robbr.||
101229|753550-1|Rubiaceae|Hymenodictyon floribundum|(Hochst. & Steud.) B.L.Rob.||
101240|753560-1|Rubiaceae|Hymenodictyon obovatum|Wall.||
101244|910769-1|Rubiaceae|Hymenodictyon orixense|(Roxb.) Mabb.||
101247|753565-1|Rubiaceae|Hymenodictyon parvifolium|Oliv.||
101258|753572-1|Rubiaceae|Hymenodictyon timoranum|(Span.) Miq.||Y
101346|915081-1|Rubiaceae|Hyperacanthus amoenus|(Sims) Bridson||
101470|753597-1|Rubiaceae|Hypobathrum microcarpum|(Blume) Bakh.f.||
101475|753603-1|Rubiaceae|Hypobathrum racemosum|(Roxb.) Kurz||
101478|946927-1|Rubiaceae|Hypobathrum venulosum|(Hook.f.) K.M.Wong||
101542|753615-1|Rubiaceae|Hyptianthera stricta|(Roxb. ex Sm.) Wight & Arn.||
102793|753632-1|Rubiaceae|Isertia haenkeana|DC.||
102798|753635-1|Rubiaceae|Isertia hypoleuca|Benth.||
102801|278892-2|Rubiaceae|Isertia laevis|(Triana) B.M.Boom||Y
102813|278894-2|Rubiaceae|Isertia rosea|Spruce ex K.Schum.||
103182|753678-1|Rubiaceae|Ixora acuminata|Roxb.||
103195|753690-1|Rubiaceae|Ixora alba|L.||
103208|753703-1|Rubiaceae|Ixora amplexicaulis|Gillespie||
103285|753776-1|Rubiaceae|Ixora brachypoda|DC.||
103301|753793-1|Rubiaceae|Ixora brunnescens|Kurz||
103337|753825-1|Rubiaceae|Ixora casei|Hance||
103344|753830-1|Rubiaceae|Ixora cephalophora|Merr.||
103348|753834-1|Rubiaceae|Ixora chinensis|Lam.||
103356|753844-1|Rubiaceae|Ixora coccinea|L.||
103359|77169515-1|Rubiaceae|Ixora coccinea var. coccinea||var.|Y
103372|60469129-2|Rubiaceae|Ixora concinna|R.Br. ex Hook.f.||
103379|753858-1|Rubiaceae|Ixora congesta|Roxb.||
103402|753882-1|Rubiaceae|Ixora cuneifolia|Roxb.||
103423|753902-1|Rubiaceae|Ixora densiflora|Müll.Arg.||Y
103477|753956-1|Rubiaceae|Ixora finlaysoniana|Wall. ex G.Don||
103480|753961-1|Rubiaceae|Ixora flavescens|Pierre ex Pit.||
334632|991683-1|Rubiaceae|Ixora foetida|(L.f.) Fosberg||Y
103533|754011-1|Rubiaceae|Ixora grandifolia|Zoll. & Moritzi||
103603|754072-1|Rubiaceae|Ixora javanica|(Blume) DC.||
103653|754117-1|Rubiaceae|Ixora laxiflora|Sm.||
103654|77169752-1|Rubiaceae|Ixora laxiflora var. laxiflora||var.|Y
103675|754137-1|Rubiaceae|Ixora lobbii|Van Houtte ex Bosse||
103684|754143-1|Rubiaceae|Ixora longifolia|Sm.||
103700|754161-1|Rubiaceae|Ixora macrantha|(Steud.) Bremek.||
103707|60459342-2|Rubiaceae|Ixora macrothyrsa|(Teijsm. & Binn.) N.E.Br.||
103772|754231-1|Rubiaceae|Ixora muelleri|Bremek.||Y
103800|754259-1|Rubiaceae|Ixora nigricans|R.Br. ex Wight & Arn.||
103811|754267-1|Rubiaceae|Ixora notoniana|Wall. ex G.Don||
103866|754326-1|Rubiaceae|Ixora pavetta|Andrews||
103891|754349-1|Rubiaceae|Ixora polyantha|Wight||
104032|754487-1|Rubiaceae|Ixora subsessilis|Wall. ex G.Don||
104064|754516-1|Rubiaceae|Ixora thwaitesii|Hook.f.||
104094|754544-1|Rubiaceae|Ixora undulata|Roxb. ex Sm.||
104116|754569-1|Rubiaceae|Ixora vitiensis|A.Gray||
104147|754594-1|Rubiaceae|Jackiopsis ornata|(Wall.) Ridsdale||Y
105103|754601-1|Rubiaceae|Joosia dichotoma|(Ruiz & Pav.) H.Karst.||
105675|943145-1|Rubiaceae|Keetia cornelia|(Cham. & Schltdl.) Bridson||Y
105679|943137-1|Rubiaceae|Keetia gueinzii|(Sond.) Bridson||
105680|943147-1|Rubiaceae|Keetia hispida|(Benth.) Bridson||Y
105683|943149-1|Rubiaceae|Keetia leucantha|(K.Krause) Bridson||
105690|943151-1|Rubiaceae|Keetia multiflora|(Schumach. & Thonn.) Bridson||
105701|943138-1|Rubiaceae|Keetia venosa|(Oliv.) Bridson||
105703|943140-1|Rubiaceae|Keetia zanzibarica|(Klotzsch) Bridson||
105809|754653-1|Rubiaceae|Kelloggia chinensis|Franch.||
532294|60477826-2|Rubiaceae|Knoxia hookeri|Lakshmin.||Y
106109|754683-1|Rubiaceae|Knoxia roxburghii|(Spreng.) M.A.Rau||
106119|754689-1|Rubiaceae|Knoxia sumatrensis|(Retz.) DC.||
106131|754701-1|Rubiaceae|Knoxia wightiana|Wall. ex Wight & Arn.||
106132|754702-1|Rubiaceae|Knoxia zeylanica|L.||
106202|754704-1|Rubiaceae|Kohautia amatymbica|Eckl. & Zeyh.||
106204|754706-1|Rubiaceae|Kohautia angolensis|Bremek.||
106213|754713-1|Rubiaceae|Kohautia caespitosa|Schnizl.||
106217|77170114-1|Rubiaceae|Kohautia caespitosa subsp. caespitosa||subsp.|Y
106236|754725-1|Rubiaceae|Kohautia gracilis|(Wall.) DC.||
106239|754727-1|Rubiaceae|Kohautia grandiflora|DC.||
106289|754765-1|Rubiaceae|Kohautia tenuis|(Bowdich) Mabb.||
106434|754778-1|Rubiaceae|Kraussia floribunda|Harv.||
106820|754805-1|Rubiaceae|Ladenbergia acutifolia|(Ruiz & Pav.) Klotzsch||Y
106821|134590-2|Rubiaceae|Ladenbergia amazonensis|Ducke||
106825|134593-2|Rubiaceae|Ladenbergia bullata|(Wedd.) Standl.||Y
106828|754813-1|Rubiaceae|Ladenbergia carua|(Wedd.) Standl.||
106833|754818-1|Rubiaceae|Ladenbergia cujabensis|Klotzsch||
106847|754828-1|Rubiaceae|Ladenbergia hexandra|(Pohl) Klotzsch||
106850|754830-1|Rubiaceae|Ladenbergia lambertiana|(A.Br. ex Mart.) Klotzsch||
106854|1215741-2|Rubiaceae|Ladenbergia macrocarpa|(Vahl) Klotzsch||
106860|134610-2|Rubiaceae|Ladenbergia muzonensis|(Goudot) Standl.||
106863|1106418-2|Rubiaceae|Ladenbergia oblongifolia|(Humb. ex Mutis) L.Andersson||
106875|134618-2|Rubiaceae|Ladenbergia riveroana|(Wedd.) Standl.||
108442|754885-1|Rubiaceae|Lasianthus attenuatus|Jack||
108486|754918-1|Rubiaceae|Lasianthus chinensis|(Champ.) Benth.||
108491|754921-1|Rubiaceae|Lasianthus chrysoneurus|(Korth.) Miq.||Y
108514|754942-1|Rubiaceae|Lasianthus curtisii|King & Gamble||
108517|754945-1|Rubiaceae|Lasianthus cyanocarpus|Jack||
108536|754958-1|Rubiaceae|Lasianthus filiformis|King & Gamble||
108582|754990-1|Rubiaceae|Lasianthus hirsutus|(Roxb.) Merr.||
108601|77170007-1|Rubiaceae|Lasianthus japonicus subsp. japonicus||subsp.|Y
108604|976386-1|Rubiaceae|Lasianthus japonicus subsp. longicaudus|(Hook.f.) C.Y.Wu & H.Zhu|subsp.|Y
108609|755006-1|Rubiaceae|Lasianthus kilimandscharicus|K.Schum.||
108689|755064-1|Rubiaceae|Lasianthus oblongus|King & Gamble||
108691|755066-1|Rubiaceae|Lasianthus obscurus|(DC.) Blume ex Miq.||Y
108733|755101-1|Rubiaceae|Lasianthus reticulatus|Blume||Y
108763|755128-1|Rubiaceae|Lasianthus sikkimensis|Hook.f.||
108773|755138-1|Rubiaceae|Lasianthus stipularis|Blume||
108824|755176-1|Rubiaceae|Lasianthus verticillatus|(Lour.) Merr.||Y
108827|755177-1|Rubiaceae|Lasianthus villosus|Ridl.||
497105|77147252-1|Rubiaceae|Leptactina arborescens|(Welw. ex Benth. & Hook.f.) De Block||Y
110892|755237-1|Rubiaceae|Leptactina densiflora|Hook.f.||
110896|755240-1|Rubiaceae|Leptactina formosa|K.Schum.||Y
110966|755280-1|Rubiaceae|Leptodermis lanceolata|Wall.||
110982|755294-1|Rubiaceae|Leptodermis pilosa|Diels||
111023|974148-1|Rubiaceae|Leptomischus wallichii|(Hook.f.) H.S.Lo||Y
497060|77147291-1|Rubiaceae|Leptopetalum biflorum|(L.) Neupane & N.Wikstr.||Y
115282|755396-1|Rubiaceae|Luculia gratissima|(Wall.) Sweet||
115285|755399-1|Rubiaceae|Luculia pinceana|Hook.||
115484|755403-1|Rubiaceae|Ludekia bernardoi|(Merr.) Ridsdale||
116812|755453-1|Rubiaceae|Machaonia brasiliensis|(Hoffmanns. ex Humb.) Cham. & Schltdl.||
117033|755513-1|Rubiaceae|Macrocnemum roseum|(Ruiz & Pav.) Wedd.||
117153|77166764-1|Rubiaceae|Macrosphyra longistyla|(DC.) Hook.f. ex Hiern||
119453|755652-1|Rubiaceae|Manettia cordifolia|Mart.||
119480|755676-1|Rubiaceae|Manettia glandulosa|Poepp.||
119549|152231-2|Rubiaceae|Manettia paraguariensis|Chodat||Y
119571|755756-1|Rubiaceae|Manettia reclinata|L.||
122017|756020-1|Rubiaceae|Massularia acuminata|(G.Don) Bullock ex Hoyle||
122144|756021-1|Rubiaceae|Mastixiodendron flavidum|(Seem.) A.C.Sm.||
126644|756200-1|Rubiaceae|Meyna laxiflora|Robyns||
126648|756204-1|Rubiaceae|Meyna pubescens|(Kurz) Robyns||
126649|756205-1|Rubiaceae|Meyna spinosa|Roxb. ex Link||
126650|756206-1|Rubiaceae|Meyna tetraphylla|(Schweinf. ex Hiern) Robyns||
126652|77169527-1|Rubiaceae|Meyna tetraphylla subsp. tetraphylla||subsp.|
128666|280970-2|Rubiaceae|Mitchella repens|L.||
128746|756228-1|Rubiaceae|Mitracarpus hirtus|(L.) DC.||
128753|756235-1|Rubiaceae|Mitracarpus megapotamicus|(Spreng.) Kuntze||
128791|756292-1|Rubiaceae|Mitragyna ciliata|Aubrév. & Pellegr.||
128792|756293-1|Rubiaceae|Mitragyna diversifolia|(Wall. ex G.Don) Havil.||Y
128794|756294-1|Rubiaceae|Mitragyna hirsuta|Havil.||
128795|756296-1|Rubiaceae|Mitragyna inermis|(Willd.) Kuntze||
128800|756300-1|Rubiaceae|Mitragyna parvifolia|(Roxb.) Korth.||
128803|756301-1|Rubiaceae|Mitragyna rotundifolia|(Roxb.) Kuntze||
128804|756302-1|Rubiaceae|Mitragyna rubrostipulata|(K.Schum.) Havil.||
128805|756303-1|Rubiaceae|Mitragyna speciosa|Korth.||
128806|756304-1|Rubiaceae|Mitragyna stipulosa|(DC.) Kuntze||
128807|756305-1|Rubiaceae|Mitragyna tubulosa|(Arn.) K.Schum.||
129727|756319-1|Rubiaceae|Morelia senegalensis|A.Rich. ex DC.||
129755|1009137-1|Rubiaceae|Morinda angustifolia|Roxb.||
129771|756345-1|Rubiaceae|Morinda bracteata|Roxb.||
129786|756356-1|Rubiaceae|Morinda chrysorhiza|(Thonn.) DC.||
129789|756359-1|Rubiaceae|Morinda citrifolia|L.||
129800|756364-1|Rubiaceae|Morinda coreia|Buch.-Ham.||
129810|756371-1|Rubiaceae|Morinda elliptica|(Hook.f.) Ridl.||
129855|756416-1|Rubiaceae|Morinda longiflora|G.Don||
129862|756419-1|Rubiaceae|Morinda lucida|Benth.||
129871|756428-1|Rubiaceae|Morinda morindoides|(Baker) Milne-Redh.||
129893|756446-1|Rubiaceae|Morinda panamensis|Seem.||
129898|756451-1|Rubiaceae|Morinda persicifolia|Buch.-Ham.||
129917|756470-1|Rubiaceae|Morinda royoc|L.||
129952|756499-1|Rubiaceae|Morinda titanophylla|E.M.A.Petit||
129953|756500-1|Rubiaceae|Morinda tomentosa|B.Heyne ex Roth||
130262|944189-1|Rubiaceae|Multidentia crassa|(Hiern) Bridson & Verdc.||
130302|756534-1|Rubiaceae|Mussaenda afzelii|G.Don||
130312|756541-1|Rubiaceae|Mussaenda anisophylla|S.Vidal||
130317|756546-1|Rubiaceae|Mussaenda arcuata|Poir.||
130337|756565-1|Rubiaceae|Mussaenda cambodiana|Pierre ex Pit.||
130361|756592-1|Rubiaceae|Mussaenda cylindrocarpa|Burck||
130362|756594-1|Rubiaceae|Mussaenda dasyphylla|Miq.||
130372|756604-1|Rubiaceae|Mussaenda divaricata|Hutch.||
130377|756609-1|Rubiaceae|Mussaenda elegans|Schumach. & Thonn.||
130382|756611-1|Rubiaceae|Mussaenda elmeri|Merr.||
130389|756617-1|Rubiaceae|Mussaenda erosa|Champ. ex Benth.||
130390|756618-1|Rubiaceae|Mussaenda erythrophylla|Schumach. & Thonn.||
130393|756621-1|Rubiaceae|Mussaenda ferruginea|K.Schum.||
130401|756632-1|Rubiaceae|Mussaenda frondosa|L.||
130412|756643-1|Rubiaceae|Mussaenda glabra|Vahl||
130413|756644-1|Rubiaceae|Mussaenda glabrata|(Hook.f.) Hutch. ex Gamble||
130417|756648-1|Rubiaceae|Mussaenda grandiflora|Benth.||Y
130421|756652-1|Rubiaceae|Mussaenda hainanensis|Merr.||
130427|756659-1|Rubiaceae|Mussaenda hirsutissima|(Hook.f.) Hutch. ex Gamble||
130442|756674-1|Rubiaceae|Mussaenda isertiana|DC.||
130470|756700-1|Rubiaceae|Mussaenda laxa|(Hook.f.) Hutch. ex Gamble||
130471|756701-1|Rubiaceae|Mussaenda laxiflora|Hutch.||
130489|756718-1|Rubiaceae|Mussaenda macrophylla|Wall.||
130522|756742-1|Rubiaceae|Mussaenda nannanii|Wernham||
130549|756770-1|Rubiaceae|Mussaenda philippica|A.Rich.||
130563|756781-1|Rubiaceae|Mussaenda pubescens|Dryand.||
130570|756788-1|Rubiaceae|Mussaenda raiateensis|J.W.Moore||
130578|756798-1|Rubiaceae|Mussaenda roxburghii|Hook.f.||
130582|756804-1|Rubiaceae|Mussaenda rufinervia|Miq.||
130585|756807-1|Rubiaceae|Mussaenda sanderiana|Ridl.||
130595|756817-1|Rubiaceae|Mussaenda shikokiana|Makino||Y
130611|756834-1|Rubiaceae|Mussaenda tenuiflora|Benth.||
130617|756839-1|Rubiaceae|Mussaenda theifera|Pierre ex Carr.||
130625|756849-1|Rubiaceae|Mussaenda tristigmatica|Cummins||
130635|756863-1|Rubiaceae|Mussaenda villosa|Wall. ex G.Don||
130645|756872-1|Rubiaceae|Mussaendopsis beccariana|Baill.||
130713|756896-1|Rubiaceae|Mycetia longifolia|(Wall.) Kuntze||
497141|77147264-1|Rubiaceae|Mycetia nutans|(R.Br. ex Kurz) Razafim. & B.Bremer||Y
132026|757002-1|Rubiaceae|Myrmecodia tuberosa|Jack||
132036|757009-1|Rubiaceae|Myrmeconauclea strigosa|(Korth.) Merr.||
133162|757089-1|Rubiaceae|Nauclea diderrichii|(De Wild.) Merr.||
133192|757124-1|Rubiaceae|Nauclea grashoffii|Valeton ex K.Heyne||
133213|757144-1|Rubiaceae|Nauclea latifolia|Sm.||
133248|77078143-1|Rubiaceae|Nauclea officinalis|(Pierre ex Pit.) Merr. & Chun||
133249|757181-1|Rubiaceae|Nauclea orientalis|(L.) L.||
133271|757209-1|Rubiaceae|Nauclea pobeguinii|(Hua ex Pobég.) Merr.||
133313|757259-1|Rubiaceae|Nauclea subdita|(Korth.) Steud.||
133332|757283-1|Rubiaceae|Nauclea vanderguchtii|(De Wild.) E.M.A.Petit||
133371|757296-1|Rubiaceae|Neanotis calycina|(Wall. ex Hook.f.) W.H.Lewis||
133374|757298-1|Rubiaceae|Neanotis decipiens|(Hook.f.) W.H.Lewis||
133377|757301-1|Rubiaceae|Neanotis gracilis|(Hook.f.) W.H.Lewis||
133378|757302-1|Rubiaceae|Neanotis hirsuta|(L.f.) W.H.Lewis||
133386|757304-1|Rubiaceae|Neanotis indica|(DC.) W.H.Lewis||
133389|757305-1|Rubiaceae|Neanotis ingrata|(Wall. ex Hook.f.) W.H.Lewis||
133393|962359-1|Rubiaceae|Neanotis latifolia|Deb & Ratna Dutta||Y
133404|757317-1|Rubiaceae|Neanotis rheedei|(Wight & Arn.) W.H.Lewis||
133409|77119418-1|Rubiaceae|Neanotis subtilis|(Miq.) Govaerts ex Punekar & Lakshmin.||
133413|757324-1|Rubiaceae|Neanotis urophylla|(Wall. ex Wight & Arn.) W.H.Lewis||Y
133414|757325-1|Rubiaceae|Neanotis wightiana|(Wall. ex Wight & Arn.) W.H.Lewis||
133538|757341-1|Rubiaceae|Nenax microphylla|(Sond.) Salter||
133783|909127-1|Rubiaceae|Neohymenopogon parasiticus|(Wall.) Bennet||
133819|914296-1|Rubiaceae|Neolamarckia cadamba|(Roxb.) Bosser||
133820|914297-1|Rubiaceae|Neolamarckia macrophylla|(Roxb.) Bosser||
133921|757384-1|Rubiaceae|Neonauclea calycina|(Bartl. ex DC.) Merr.||
133923|757386-1|Rubiaceae|Neonauclea celebica|(Havil.) Merr.||Y
133936|757394-1|Rubiaceae|Neonauclea excelsa|(Blume) Merr.||
133941|757398-1|Rubiaceae|Neonauclea forsteri|(Seem. ex Havil.) Merr.||
133945|946772-1|Rubiaceae|Neonauclea glabra|(Roxb.) Bakh.f. & Ridsdale||Y
133959|757410-1|Rubiaceae|Neonauclea lanceolata|(Blume) Merr.||Y
133960|955339-1|Rubiaceae|Neonauclea lanceolata subsp. gracilis|(Vidal) Ridsdale|subsp.|Y
133994|60459147-2|Rubiaceae|Neonauclea purpurea|(Roxb.) Merr.||
134000|757439-1|Rubiaceae|Neonauclea sessilifolia|(Roxb.) Merr.||
135216|169617-2|Rubiaceae|Nernstia mexicana|(Zucc. & Mart. ex DC.) Urb.||Y
135230|757486-1|Rubiaceae|Nertera granadensis|(Mutis ex L.f.) Druce||
46815|77167975-1|Rubiaceae|Nertera granadensis var. granadensis||var.|Y
135242|757496-1|Rubiaceae|Nertera sinensis|Hemsl.||
135724|757646-1|Rubiaceae|Nostolachma densiflora|(Blume) Bakh.f.||
135958|170751-2|Rubiaceae|Notopleura uliginosa|(Sw.) Bremek.||
136684|757659-1|Rubiaceae|Ochreinauclea maingayi|(Hook.f.) Ridsdale||Y
136685|757660-1|Rubiaceae|Ochreinauclea missionis|(Wall. ex G.Don) Ridsdale||
137431|757666-1|Rubiaceae|Octotropis travancorica|Bedd.||
138198|757678-1|Rubiaceae|Oldenlandia affinis|(Roem. & Schult.) DC.||
138199|77172232-1|Rubiaceae|Oldenlandia affinis subsp. affinis||subsp.|Y
138200|890423-1|Rubiaceae|Oldenlandia affinis subsp. fugax|(Vatke) Verdc.|subsp.|
138278|757750-1|Rubiaceae|Oldenlandia capensis|L.f.||
138322|757791-1|Rubiaceae|Oldenlandia corymbosa|L.||
138323|890424-1|Rubiaceae|Oldenlandia corymbosa var. caespitosa|(Benth.) Verdc.|var.|
138324|168648-3|Rubiaceae|Oldenlandia corymbosa var. corymbosa||var.|
138441|757892-1|Rubiaceae|Oldenlandia herbacea|(L.) Roxb.||
138449|77172088-1|Rubiaceae|Oldenlandia herbacea var. herbacea||var.|Y
138485|757922-1|Rubiaceae|Oldenlandia johnstonii|(Oliv.) K.Schum. ex Engl.||
138508|757942-1|Rubiaceae|Oldenlandia lancifolia|(Schumach.) DC.||
138583|758010-1|Rubiaceae|Oldenlandia microtheca|(Cham. & Schltdl.) DC.||Y
138629|758052-1|Rubiaceae|Oldenlandia paniculata|L.||
138680|758102-1|Rubiaceae|Oldenlandia pumila|(L.f.) DC.||Y
138698|758120-1|Rubiaceae|Oldenlandia recurva|(Korth.) Miq.||
138797|758203-1|Rubiaceae|Oldenlandia stricta|L.||
138847|758254-1|Rubiaceae|Oldenlandia umbellata|L.||
138867|758274-1|Rubiaceae|Oldenlandia viscida|(Bedd.) Kuntze||Y
140311|758395-1|Rubiaceae|Ophiorrhiza cantonensis|Hance||
140345|758420-1|Rubiaceae|Ophiorrhiza discolor|R.Br. ex G.Don||Y
140354|758426-1|Rubiaceae|Ophiorrhiza eriantha|Wight||
140365|758435-1|Rubiaceae|Ophiorrhiza fasciculata|D.Don||
140401|758465-1|Rubiaceae|Ophiorrhiza hirsutula|Wight ex Hook.f.||
140419|758479-1|Rubiaceae|Ophiorrhiza japonica|Blume||
140447|758497-1|Rubiaceae|Ophiorrhiza laxa|A.Gray||
140448|758498-1|Rubiaceae|Ophiorrhiza leptantha|A.Gray||
140479|758515-1|Rubiaceae|Ophiorrhiza major|Ridl.||
140493|758527-1|Rubiaceae|Ophiorrhiza mungos|L.||
140512|758538-1|Rubiaceae|Ophiorrhiza nicobarica|N.P.Balakr.||
140515|758539-1|Rubiaceae|Ophiorrhiza nutans|C.B.Clarke||
140520|758544-1|Rubiaceae|Ophiorrhiza ochroleuca|Hook.f.||
140536|758559-1|Rubiaceae|Ophiorrhiza pauciflora|Hook.f.||
140541|758562-1|Rubiaceae|Ophiorrhiza peploides|A.Gray||
140558|758576-1|Rubiaceae|Ophiorrhiza pumila|Champ. ex Benth.||
140590|758602-1|Rubiaceae|Ophiorrhiza rugosa|Wall.||
140592|922429-1|Rubiaceae|Ophiorrhiza rugosa var. argentea|(Wall. ex G.Don) Deb & Mondal|var.|
140595|922428-1|Rubiaceae|Ophiorrhiza rugosa var. prostrata|(D.Don) Deb & Mondal|var.|
140613|758615-1|Rubiaceae|Ophiorrhiza singaporensis|Ridl.||
140625|758627-1|Rubiaceae|Ophiorrhiza subcapitata|Wall. ex Hook.f.||
140634|758634-1|Rubiaceae|Ophiorrhiza succirubra|King ex Hook.f.||
140654|758651-1|Rubiaceae|Ophiorrhiza treutleri|Hook.f.||
144751|758724-1|Rubiaceae|Otomeria cameronica|(Bremek.) Hepper||
144753|758726-1|Rubiaceae|Otomeria elatior|(A.Rich.) Verdc.||
144756|758728-1|Rubiaceae|Otomeria guineensis|Benth.||
144985|758805-1|Rubiaceae|Oxyanthus racemosus|(Schumach. & Thonn.) Keay||
144991|758810-1|Rubiaceae|Oxyanthus schumannianus|De Wild. & T.Durand||
144994|758814-1|Rubiaceae|Oxyanthus speciosus|DC.||
145005|758816-1|Rubiaceae|Oxyanthus subpunctatus|(Hiern) Keay||Y
145013|758823-1|Rubiaceae|Oxyanthus tubiflorus|(Andrews) DC.||
145016|758826-1|Rubiaceae|Oxyanthus unilocularis|Hiern||
145022|912908-1|Rubiaceae|Oxyceros bispinosus|(Griff.) Tirveng.||
145031|758835-1|Rubiaceae|Oxyceros longiflorus|(Lam.) T.Yamaz.||Y
145039|912913-1|Rubiaceae|Oxyceros rugulosus|(Thwaites) Tirveng.||Y
145440|890452-1|Rubiaceae|Paederia bojeriana subsp. foetens|(Hiern) Verdc.|subsp.|
145442|962722-1|Rubiaceae|Paederia brasiliensis|(Hook.f.) Puff||
145468|758897-1|Rubiaceae|Paederia foetida|L.||
145478|758907-1|Rubiaceae|Paederia lanuginosa|Wall.||
145488|959304-1|Rubiaceae|Paederia majungensis|Homolle ex Puff||
145542|758949-1|Rubiaceae|Paederia yunnanensis|(H.Lév.) Rehder||
145559|546862-1|Rubiaceae|Pagamea coriacea|Spruce ex Benth.||
145576|546865-1|Rubiaceae|Pagamea macrophylla|Spruce ex Benth.||
466193|77115588-1|Rubiaceae|Palicourea acuminata|(Benth.) Borhidi||Y
519903|60473597-2|Rubiaceae|Palicourea alba|(Aubl.) Delprete & J.H.Kirkbr.||
526410|77161948-1|Rubiaceae|Palicourea blepharophora|(Standl.) Borhidi||Y
535237|77202779-1|Rubiaceae|Palicourea boqueronensis|(Wernham) C.M.Taylor||Y
466515|77115595-1|Rubiaceae|Palicourea brachiata|(Sw.) Borhidi||Y
522899|60473604-2|Rubiaceae|Palicourea bracteocardia|(DC.) Delprete & J.H.Kirkbr.||Y
145935|759049-1|Rubiaceae|Palicourea caerulea|Schult.||
526306|77161054-1|Rubiaceae|Palicourea colorata|(Hoffmanns. ex Willd.) Delprete & J.H.Kirkbr.||Y
145980|759061-1|Rubiaceae|Palicourea crocea|(Sw.) Schult.||
497432|77148083-1|Rubiaceae|Palicourea cuspidata|(Bredem. ex Schult.) C.M.Taylor||Y
466528|77115599-1|Rubiaceae|Palicourea deflexa|(DC.) Borhidi||Y
526456|77161866-1|Rubiaceae|Palicourea egensis|(Müll.Arg.) Borhidi||Y
466529|77115600-1|Rubiaceae|Palicourea elata|(Sw.) Borhidi||Y
466197|77115607-1|Rubiaceae|Palicourea glomerulata|(Donn.Sm.) Borhidi||Y
146052|181012-2|Rubiaceae|Palicourea grandiflora|(Kunth) Standl.||
466211|77115613-1|Rubiaceae|Palicourea hoffmannseggiana|(Willd. ex Schult.) Borhidi||Y
526284|77161073-1|Rubiaceae|Palicourea humboldtiana|(Cham.) Delprete & J.H.Kirkbr.||
146147|313574-2|Rubiaceae|Palicourea luteonivea|C.M.Taylor||
146153|759203-1|Rubiaceae|Palicourea macrobotrys|(Ruiz & Pav.) Schult.||
146162|759213-1|Rubiaceae|Palicourea marcgravii|A.St.-Hil.||Y
146194|759242-1|Rubiaceae|Palicourea obovata|(Ruiz & Pav.) DC.||Y
146209|281971-2|Rubiaceae|Palicourea padifolia|(Willd. ex Schult.) C.M.Taylor & Lorence||Y
526482|77161909-1|Rubiaceae|Palicourea prunifolia|(Kunth) Borhidi||Y
466206|77115627-1|Rubiaceae|Palicourea racemosa|(Aubl.) G.Nicholson||Y
146266|759300-1|Rubiaceae|Palicourea rigida|Kunth||
526466|77160493-1|Rubiaceae|Palicourea stenostachya|(Standl.) C.M.Taylor||Y
146306|313576-2|Rubiaceae|Palicourea subalatoides|C.M.Taylor||
526533|77161098-1|Rubiaceae|Palicourea tenerior|(Cham.) Delprete & J.H.Kirkbr.||Y
466178|77115635-1|Rubiaceae|Palicourea tomentosa|(Aubl.) Borhidi||Y
146355|759372-1|Rubiaceae|Palicourea violacea|(Aubl.) A.Rich.||Y
497401|77149703-1|Rubiaceae|Palicourea woronovii|(Standl.) Bruniera & C.M.Taylor||
147470|915336-1|Rubiaceae|Paragenipa lancifolia|(Bojer ex Baker) Tirveng. & Robbr.||
148130|759441-1|Rubiaceae|Pauridiantha callicarpoides|(Hiern) Bremek.||
148132|759444-1|Rubiaceae|Pauridiantha canthiiflora|Hook.f.||
466176|77116023-1|Rubiaceae|Pauridiantha cauliflora|(R.D.Good) Smedmark & B.Bremer||Y
148134|759447-1|Rubiaceae|Pauridiantha dewevrei|(De Wild. & T.Durand) Bremek.||
148138|759451-1|Rubiaceae|Pauridiantha hirtella|(Benth.) Bremek.||
148148|759461-1|Rubiaceae|Pauridiantha paucinervis|(Hiern) Bremek.||
