"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92"
"t28",0.0802460710809799,-0.0261909309407109,0.0544763274191517,-0.00853170411625566,-0.225477290875147,-0.184614132643042,-0.00406268603638126,-0.0179865278973818,-0.0307355264197832,-0.00242321124789112,0.00528892954532866,0.0257141070264634,0.217130940462017,-0.00891665193855026,0.000389119954741378,-0.0024045039333115,0.322286739057121,0.000433414682789356,-2.41218299933225e-05,-0.00311984713536769,-0.00010719539125061,-0.000742556939232172,-4.17540485606605e-05,5.38560616850318e-05,6.64801021409405e-06,0.000556127443181655,-0.000134798314360321,0.000104501118065203,0.000530159528859618,-0.000583963161211849,0.000960965682154966,-9.65357163832219e-05,-2.49615431363908e-08,-7.03848093907902e-17,6.21393033241914e-05,0.000656304888185245,-0.000172579289647446,0.000560656974804903,0.00206808970162982,-0.000109680052034078,-0.297038610790491,0.0154404749708288,-0.000179887448517418,-0.00039138876847376,-0.000130569269146978,-2.45451147588491e-05,-0.390629010170148,-2.87898167451355e-05,1.0005005794695e-14,1.31264790703689e-13,-0.707106781186545,1.96077314851238e-05,6.66324816582016e-06,-2.76319312710104e-16,-5.13009692769939e-16,1.48475984884204e-05,7.32519559966345e-16,-5.53869790051212e-07,-6.83194394917925e-05,-8.4962862239658e-05,2.35922392732846e-16,-3.40005801291454e-16,2.6326865094095e-16,1.95989534098259e-05,-9.49425554636063e-06,2.70620893053504e-15,7.72496584486998e-06,5.72897807926296e-06,3.67565258556033e-18,3.60822483003176e-16,1.18034572131009e-05,-3.83204573277222e-06,9.50796967245579e-06,-2.79517365835505e-16,6.06507985226329e-17,1.27328641816712e-18,1.05981748459338e-16,-1.32463742532398e-16,3.12250225675825e-17,-0.000501309170904194,-4.16333634234434e-17,1.90819582357449e-16,2.14611645050974e-05,-2.09389302345628e-06,1.11022302462516e-16,-2.11558278437371e-16,1.09499777126827e-17,-1.90819582357449e-17,2.13538902977007e-17,-9.21780838842645e-17,-1.4412230366908e-16,-1.15359111152458e-16
"t82",0.0781973878037426,-0.0253871610301007,0.0522277531223882,-0.00805365177769085,-0.207656225985712,-0.164465648429816,-0.00316106932254878,-0.0107022914025441,-0.00996134110205113,5.18574302404761e-06,-0.000909510335151332,-0.0284914614127081,-0.486748852345543,-0.020501088405286,0.000508492662486084,-0.000899335918600667,0.022572195622414,-0.00708408845531266,0.00633951251851131,-0.0107796822748121,-0.000279279077188221,-0.00119769183718309,-6.51306117830444e-05,7.73270928790086e-05,8.89309127857747e-06,0.00072992299696123,-0.00017692226575524,0.000137155900015954,0.000669858884469739,-0.000713331713024462,0.00113233527335111,-0.000107111620292573,-2.68920309430682e-08,-9.79620975348375e-18,6.50138674862816e-05,0.000686394115339561,-0.000143988610434105,0.000282066486395332,0.00098284450199729,-5.17938032422323e-05,-0.00316899297027621,-0.000242691324195257,0.000250709744540879,0.000638041924297305,0.00308652983993151,-9.46580620389392e-05,-0.000257481396178467,-0.000121765568274559,5.80756327279013e-17,-2.26815094483968e-16,-2.33804125930716e-17,3.93921745693896e-05,1.28864859258418e-05,-6.18570600834687e-17,-1.16575090033529e-17,2.18381262561529e-05,1.04439617707468e-16,-7.96844376123214e-07,-9.56544083504138e-05,-0.00011880585506071,-1.33573707650214e-16,-1.40512601554121e-16,-6.39300478552237e-17,2.5281538491663e-05,-1.19901899881814e-05,3.18752601250027e-15,8.98460672804462e-06,6.63518528663115e-06,-1.07799546501122e-16,-3.67761376907083e-16,1.18677287349256e-05,-3.84539973476974e-06,7.02861274393292e-06,3.01709334286575e-16,9.98721501962378e-17,1.90311614444426e-16,-2.5592006517698e-16,3.41065496987872e-17,1.87089926884099e-15,0.818780165501219,4.47558656802016e-15,-6.55725473919233e-16,5.4894648748886e-05,-4.62068314003184e-06,8.32667268468867e-17,3.97044629394928e-16,3.1295255912319e-16,-6.42715047849407e-16,-1.84133514355914e-16,3.53815336882788e-17,2.69451511724085e-17,1.66967134562768e-16
"t90",0.0782905837267548,-0.0254229031153616,0.0523232372409578,-0.00807271115106235,-0.208301877590746,-0.165112515748911,-0.00318011538592169,-0.0107851433570735,-0.010049942747514,5.23523714476619e-06,-0.000918378136381011,-0.0287851976209493,-0.491889953633464,-0.0207514607700362,0.000515934507330156,-0.000916030902807264,0.0230001870555767,-0.00722738738530401,0.00646834398568824,-0.0110077752014972,-0.000285338777445819,-0.0012280209238841,-6.68269670959995e-05,7.95439821981837e-05,9.18124986751712e-06,0.000754541642392578,-0.000182889592697773,0.000141782070136771,0.000694524110224002,-0.00074186200278789,0.00118174621568595,-0.000112428774698253,-2.82991319021402e-08,-1.06345244704322e-16,6.85736196599776e-05,0.000723998136815719,-0.000153584148241566,0.000303263966826973,0.00105713762645491,-5.57112705609909e-05,-0.00342320049703127,-0.000262199724658494,0.000271895449764829,0.000692156177666676,0.00335773895763117,-0.000103318920537334,-0.00028444838697604,-0.000135066679525331,1.65301346858965e-16,-2.27031934918465e-16,-9.30770208766554e-17,4.40926147760485e-05,1.44490981084454e-05,4.16184776021368e-17,-1.38900476848239e-16,2.5432313817884e-05,2.42878042779535e-17,-9.35128474057103e-07,-0.000113536096370904,-0.000141098493061606,1.02348685082632e-16,-1.97758476261356e-16,-1.70393530293498e-16,3.1546149220088e-05,-1.52182886298483e-05,4.72139522950608e-15,1.23434194965901e-05,9.1565710796783e-06,2.72259458759152e-16,-9.54097911787244e-17,1.92625389505321e-05,-6.25602764100694e-06,1.6491347866166e-05,-3.17897997748685e-16,-1.98408580707497e-17,-3.98726759176774e-16,8.21635112032916e-17,-2.0724381608215e-16,-4.47124975933022e-16,-0.405953323493385,-1.21777588013572e-15,-1.10631989680421e-15,1.66928718286713e-05,-1.97804796723232e-06,-1.58727198051878e-16,8.0461611627091e-16,-0.707106781186548,1.66110614846504e-14,5.85113777046483e-16,-3.91187136250118e-16,-7.68786025886999e-17,1.63497687610814e-16
"t91",0.0782905837267548,-0.0254229031153616,0.0523232372409578,-0.00807271115106236,-0.208301877590746,-0.165112515748911,-0.00318011538592168,-0.0107851433570735,-0.010049942747514,5.2352371447509e-06,-0.000918378136381019,-0.0287851976209493,-0.491889953633464,-0.0207514607700361,0.000515934507330143,-0.000916030902807299,0.0230001870555767,-0.00722738738530398,0.00646834398568822,-0.0110077752014972,-0.000285338777445832,-0.0012280209238841,-6.68269670960238e-05,7.95439821981872e-05,9.18124986751864e-06,0.000754541642392551,-0.000182889592697669,0.000141782070136741,0.00069452411022393,-0.000741862002787856,0.00118174621568582,-0.000112428774698256,-2.82991318452688e-08,1.30010828905795e-16,6.85736196600678e-05,0.000723998136815741,-0.000153584148241528,0.000303263966827022,0.00105713762645485,-5.57112705610338e-05,-0.00342320049703131,-0.000262199724658601,0.000271895449764833,0.000692156177666672,0.00335773895763113,-0.000103318920537255,-0.000284448386975914,-0.000135066679525422,-2.4414032196635e-17,-3.10081821330854e-17,1.2193563262806e-18,4.4092614776062e-05,1.44490981084179e-05,4.8207465320302e-17,1.55514623119891e-16,2.54323138178112e-05,-2.47196419749583e-16,-9.35128473853786e-07,-0.000113536096370978,-0.000141098493061294,3.46944695195361e-17,3.54750950837257e-16,1.27545226539054e-16,3.15461492206596e-05,-1.5218288629654e-05,4.17419590610586e-15,1.23434194965713e-05,9.15657107978548e-06,-2.95970899854071e-16,1.45716771982052e-16,1.9262538950477e-05,-6.25602764058606e-06,1.6491347866127e-05,9.05463061607753e-17,9.63856147159869e-17,7.31180257895958e-17,7.13672080718716e-18,1.80598276460742e-16,-1.29106794699574e-15,-0.405953323493386,-3.10515502199848e-15,1.9519975913429e-15,1.66928718285785e-05,-1.9780479661286e-06,2.60208521396521e-18,-1.23671973019057e-15,0.707106781186547,-1.60134492471764e-14,-2.96125741738056e-16,4.18928727804522e-16,-5.34598341642752e-17,-6.98226199080665e-17
"t11",0.0356982704568543,-0.00122081589253178,-0.230289064576446,-0.0898159202448563,0.0213882183690342,-0.0108267317485885,-0.00540377649934105,-0.00629071851350647,-0.0553257172507591,0.00436935071440641,-0.0914594958229761,-0.00114934776937455,-0.000189139152396471,0.000691081258403359,0.0133727158863353,1.00719747879342e-06,-1.81772917662998e-06,7.23241700995685e-05,-2.17407442478241e-05,0.000150668460171552,-5.55434943052386e-05,0.000669925408065849,0.0409919387761652,-4.40386377128892e-06,-8.38699109134418e-06,-0.00090299011401766,0.000218911311203429,-0.000169736922676675,-0.0326233412745175,5.0229781849567e-05,-0.00113300790110497,0.000247881349383283,7.71612295976621e-08,-9.43088766053402e-17,-0.000163636925973824,-0.000365861278549482,0.0244457356600788,-0.0013860046228652,-0.00688424783161653,-0.00137870999957206,0.0490599533352427,0.925232811475454,0.00862843980835662,0.00416480036945675,0.0012325800129053,-0.0015204941776976,-4.24414713977518e-05,-0.000189144114877201,6.07640828105463e-16,-2.46330733588707e-16,4.11609233242898e-16,0.000251054972410991,-0.228153766345873,5.50682057873258e-16,7.44898878302759e-17,0.000102004890316621,-1.31635116173287e-16,-7.56913328646671e-07,-8.77370832805261e-05,-0.000140355499218285,9.0205620750794e-16,1.14491749414469e-16,1.16266871697227e-16,0.000122657067745141,-5.7288206183316e-05,1.60962552737709e-14,0.0196405919245566,0.0144185512300649,-1.10905676581016e-16,-2.70616862252382e-16,5.73857456969564e-05,-1.86165030084161e-05,4.33035028849782e-05,-3.89113509335469e-16,1.63838259497221e-19,6.47265127320001e-19,9.71612011176558e-17,-1.32622326600527e-16,-3.17454396103756e-16,-3.91572253935551e-05,4.30211422042248e-16,1.31838984174237e-16,1.52378447860514e-05,-1.87538514018551e-06,2.77555756156289e-16,-8.3518277004104e-17,3.6556524687046e-17,6.59194920871187e-17,8.93276952554314e-17,2.94130420348833e-17,-6.37968743960707e-17,1.82145964977565e-16
"t60",0.0375437634520177,-0.00129625960155347,-0.249208408093294,-0.0996674001900646,0.0246101986305618,-0.0129993974565434,-0.00732496857503814,-0.0095910172709802,-0.0923983048231615,0.00772321505883324,-0.16474931843868,-0.00218514761947262,-0.000368944254284489,0.00163543388853947,0.0479786472308594,-8.10748308169138e-05,3.60590555491813e-05,-0.000366066825194763,0.000103120548480592,-0.000422572494148715,0.000112063929221395,0.00221340386635317,0.421030421880704,1.60310886718525e-05,1.34921492247859e-05,0.00122574228480293,-0.00029712813586449,0.000230363234352576,0.032391680716506,-3.8754003533285e-05,0.000686719761693169,-0.000107674611949916,-2.9371161478548e-08,-2.83640130852926e-16,5.56145151830445e-05,0.000124167171440846,-0.00503810287792706,0.000205332050641844,0.00100287249346661,0.000200492829961318,-0.00598710299955347,-0.112193672510805,-0.000892601123633839,-0.000425681928363619,-0.000111761937789527,0.000119231187926491,1.86782723671957e-06,6.68714004530783e-06,2.52766421497482e-18,3.40005801291454e-16,-1.66216208738288e-16,-7.79701788539621e-06,-0.00907746814450521,-7.66768010361564e-17,-4.22514817439837e-16,2.27267197596076e-06,-2.19350576288574e-16,-1.89777722686619e-08,-2.38529345275281e-06,-3.82220757576073e-06,1.80411241501588e-16,-7.28583859910259e-17,-5.91772949329709e-17,7.74736201646781e-07,9.63622060354274e-07,-3.75903158049497e-14,-0.115687072751829,-0.819993018323619,7.17095734923156e-15,-3.17801340798951e-15,1.65219614411403e-05,-5.33954372798802e-06,1.04475824069077e-05,4.81899736767402e-15,-3.74844153322349e-16,-9.37469828910302e-17,-3.42667548477994e-16,-3.62318642670012e-16,-1.90819582357449e-16,-9.14484981465874e-06,1.66533453693773e-16,2.42861286636753e-16,3.62604312077741e-06,-4.50922744948089e-07,3.46944695195361e-17,-3.9224358534473e-17,3.9256779762954e-17,-1.58727198051878e-16,2.18606401270908e-16,-5.6496276461973e-18,2.25583102063767e-17,-9.54097911787244e-17
"t75",0.0376296437776899,-0.00129976533690432,-0.250085075634285,-0.100122216998097,0.0247581829259858,-0.0130986026645028,-0.00741132310552449,-0.00973730417689244,-0.0940251057315768,0.00786951231224027,-0.167940062498441,-0.00222999905689474,-0.000376710543504666,0.00167551030797466,0.0494017918876748,-8.4175947827605e-05,3.74702104832328e-05,-0.000381432739694942,0.000107470895394368,-0.000441200815733917,0.000117141391160386,0.00233229526259983,0.444364474520336,1.7020393304451e-05,1.44490016866471e-05,0.00131676858764353,-0.000319194120354839,0.000247471419913582,0.0350550819170478,-4.22663997223772e-05,0.000755795171197393,-0.000120356417584736,-3.30657374320097e-08,1.22957675467626e-16,6.30239777108313e-05,0.00014072181906223,-0.00590666033420187,0.000247141984654306,0.00120877550698377,0.00024169223107862,-0.00732615664386732,-0.137362569444576,-0.00110819567331549,-0.000529064616889872,-0.000140397497061275,0.000151748383778086,2.50236384562131e-06,9.12980908554799e-06,1.43941722285468e-16,-1.21430643318376e-17,2.40531544175196e-17,-1.11398326962022e-05,-0.0130897021168782,7.889893961688e-18,4.82789330241584e-16,4.29082424890058e-06,-1.31897961434803e-16,-3.8705887693515e-08,-5.58387224779881e-06,-9.02030355600237e-06,-6.80011602582908e-16,2.81025203108243e-16,-1.8462829346243e-16,1.41154410522419e-05,-7.78773167415397e-06,2.09729493913675e-14,0.0611533385344419,0.391414313109317,-3.58967003091026e-15,1.42941214420489e-15,2.9160910736014e-06,-9.60702726931703e-07,4.17503726660162e-06,-2.10325952082892e-15,-3.44270777462441e-15,-1.71853556370427e-15,-1.2464728877154e-14,0.707106781186547,-1.05783437565066e-14,-5.34141976804049e-06,5.82867087928207e-16,-4.68375338513738e-16,2.33407860928542e-06,-2.99081325495429e-07,3.81639164714898e-16,-1.53507206115456e-16,-6.7782679300547e-17,-3.72965547335014e-17,-1.29691039941789e-16,2.68708760596802e-17,-5.23627854120633e-17,4.0766001685455e-17
"t76",0.0376296437776899,-0.00129976533690431,-0.250085075634285,-0.100122216998097,0.0247581829259858,-0.0130986026645028,-0.0074113231055245,-0.0097373041768925,-0.0940251057315768,0.00786951231224022,-0.167940062498441,-0.00222999905689474,-0.000376710543504671,0.00167551030797467,0.0494017918876748,-8.41759478276396e-05,3.7470210483212e-05,-0.000381432739694978,0.00010747089539432,-0.000441200815733882,0.000117141391160342,0.00233229526259981,0.444364474520336,1.70203933044632e-05,1.44490016866295e-05,0.00131676858764343,-0.000319194120355056,0.000247471419913568,0.0350550819170479,-4.22663997223405e-05,0.000755795171197254,-0.000120356417584812,-3.30657375128171e-08,9.5202099851509e-17,6.3023977710748e-05,0.000140721819062222,-0.0059066603342018,0.000247141984654179,0.0012087755069838,0.000241692231078546,-0.00732615664386733,-0.137362569444576,-0.00110819567331537,-0.000529064616889955,-0.000140397497061337,0.00015174838377844,2.50236384561795e-06,9.12980908548424e-06,-4.29421652264681e-17,-5.89805981832114e-16,4.55189188535372e-17,-1.11398326964941e-05,-0.0130897021168781,8.15742355355898e-17,-1.16123949840694e-16,4.29082424888367e-06,2.8443567280207e-16,-3.87058876121029e-08,-5.58387224778396e-06,-9.02030355612077e-06,2.35922392732846e-16,-2.81025203108243e-16,-2.50337336758438e-17,1.41154410522489e-05,-7.78773167392499e-06,2.05713818405904e-14,0.0611533385344433,0.391414313109317,-3.40795774678523e-15,1.84574577843932e-15,2.91609107341199e-06,-9.60702726126791e-07,4.17503726576722e-06,-2.29781626052639e-15,3.81537524885075e-15,1.76825862295757e-15,1.26263114793691e-14,-0.707106781186547,1.0994677390741e-14,-5.34141976798845e-06,-4.44089209850063e-16,4.09394740330526e-16,2.33407860961155e-06,-2.99081325582165e-07,-5.55111512312578e-17,2.66295875186471e-16,-1.92104216376592e-17,1.94289029309402e-16,4.3781307824443e-17,2.68708760745613e-17,-9.39961488113486e-17,2.19442519711066e-16
"t35",0.0375042851476503,-0.00129472050264138,-0.248860004669543,-0.0995121812267479,0.0245720025375597,-0.0129837989085056,-0.00733777198385565,-0.00965941684628675,-0.0935838722252187,0.00785439665030226,-0.167791499136106,-0.0022352634665199,-0.000378235241137289,0.00170777664370375,0.0524353443891396,-0.000106275628225886,4.891895624895e-05,-0.000578616349279824,0.000165450453356451,-0.000803539984650768,0.000250391409356363,-0.00228375505987516,-0.227360243113856,7.37632555030711e-07,3.26184810143875e-06,0.000327004458557952,-7.92714584357535e-05,6.14616117352168e-05,0.00935139260884044,-1.08701081037539e-05,0.000170579312494409,-1.71249532693232e-05,-3.13207203217158e-09,2.99800710702218e-16,2.92854822051686e-06,6.44737086553677e-06,0.0015818966953561,-0.000148038050203411,-0.000748745128338575,-0.000150231561133223,0.00630369486805424,0.11951811746088,0.00125867576533752,0.000612719405897067,0.000196456965872998,-0.000265024017250582,-1.04841019312729e-05,-5.57414455581451e-05,-1.03451063175692e-15,1.78156100982818e-15,-7.37381781757563e-16,0.000319549726103873,0.892947929864416,-8.92634215288171e-16,-3.95598028181939e-16,1.66800034064427e-05,-1.22228922463057e-16,-1.32790926576322e-07,-1.65909102874511e-05,-2.66276125572451e-05,-6.90419943438769e-16,-1.35308431126191e-16,-1.34286064548151e-18,2.78693343315657e-05,-1.36271996317022e-05,1.07599633098282e-14,0.108785352630258,-0.00692840426339588,2.16955469550164e-16,-5.55111512312578e-17,1.37502671303892e-05,-4.46644243632527e-06,1.12776952403189e-05,-9.50629131547316e-16,1.76680199624955e-17,-2.39163073537307e-16,-4.34346294916438e-16,1.56915752994877e-16,-8.84708972748172e-17,-1.11364298358771e-05,-1.11022302462516e-16,4.37150315946155e-16,4.50498359412868e-06,-5.62593312576978e-07,-3.46944695195361e-17,-7.45462943865655e-17,1.76458740055507e-17,6.67868538251071e-17,-2.24869026534982e-16,-1.77202592151021e-17,-3.96818870178829e-17,-6.33174068731535e-17
"t63",0.0379074395343462,-0.00131122934578143,-0.253013935480945,-0.101684810305767,0.0252871453958629,-0.0134696845896055,-0.00777673218956325,-0.0104292467848797,-0.102370208682462,0.00865713016989943,-0.185390412089766,-0.0024862995266482,-0.000422003681418946,0.00194515879676416,0.0616957440612188,-0.000132641782077288,6.14507514795359e-05,-0.000742457705866678,0.000212642284917051,-0.00104801482304895,0.000329754352539444,-0.00322961806508398,-0.326567034311647,1.12607528806978e-06,5.50950315993202e-06,0.00057537704526139,-0.00013948475428918,0.000108149463299845,0.0183358210472256,-2.43999785484282e-05,0.000467249643527151,-7.9580567801163e-05,-2.23218456847545e-08,1.81518192754217e-16,4.32324829455905e-05,9.65493025559298e-05,-0.00430667730561234,0.000188042323659543,0.000921962730540625,0.000184391941894286,-0.0057471829524255,-0.107877068889478,-0.000897072408880553,-0.00042935643559297,-0.000117080316543824,0.000131558801333399,2.79933835790511e-06,1.21232036452818e-05,1.31366752212542e-16,-7.97972798949331e-16,3.18387223873399e-16,-4.34459203234551e-05,-0.110558057650306,-1.23250391932541e-16,3.5576200345074e-16,-3.75974063631344e-08,-5.17663017497745e-17,-2.15226871605351e-10,2.01738290120466e-08,4.33197050041419e-08,-5.48172618408671e-16,-4.16333634234434e-17,-2.39654656763676e-16,-3.76701419572273e-06,3.33725820876596e-06,-5.11536286839239e-14,-0.846676389246217,0.126300715870952,-8.18197220965895e-16,1.20736753927986e-15,1.43298471929014e-05,-4.62896151612845e-06,8.77352222864933e-06,4.32500642732587e-15,2.6102372661289e-16,5.31585963258673e-16,4.87315639453591e-16,-9.29286322359525e-16,-3.46944695195361e-16,-7.51504705792314e-06,-2.22044604925031e-16,-3.81639164714898e-16,2.96904152880667e-06,-3.68998936513959e-07,-1.31838984174237e-16,2.43454857687445e-16,-5.41171457671009e-17,-1.31838984174237e-16,-5.25631436884482e-16,1.33586456992688e-16,2.56517151170406e-17,8.50014503228635e-17
"t94",0.0380843087825676,-0.00131846503198138,-0.25483115550428,-0.102632981019093,0.0255982037414219,-0.0136802382781736,-0.00796513769923352,-0.0107570398378821,-0.106091210830444,0.00899604324286762,-0.192813393907408,-0.00259190136387307,-0.000440393293262959,0.00204410731228744,0.0655103003420957,-0.00014329048545778,6.65018009381041e-05,-0.000808066255900394,0.000231530599018138,-0.00114544002695748,0.000361292347194224,-0.00359831848589117,-0.365087131789453,1.27474135954396e-06,6.35177470060633e-06,0.000667740442800952,-0.00016187643187914,0.00012551132159784,0.021616501382202,-2.92461606075611e-05,0.000571114953857754,-0.000100600764934029,-2.866262487293e-08,4.22157996498787e-16,5.63239854121794e-05,0.000125809662491754,-0.00605396960790295,0.000280768863426971,0.00138109752132506,0.000276313130599287,-0.00891917622028152,-0.167635631351668,-0.00144098211164988,-0.000691449924290873,-0.000193465217715599,0.000224417549010841,5.43620051133404e-06,2.47455424168177e-05,2.14734477294637e-16,-3.95516952522712e-16,1.85607059803971e-16,-0.00010050177660333,-0.262617436450845,2.8671497726905e-16,-1.37713785898231e-16,-2.60102790185408e-07,4.55642099947009e-17,-2.65122950661337e-09,-1.11021149115523e-06,-1.8428018162184e-06,2.15105711021124e-16,3.67761376907083e-16,1.58026096759021e-16,6.82681877387653e-06,-4.27878935281567e-06,2.26712190801396e-14,0.353591281286671,-0.0499598000727237,3.02675676481203e-16,-3.7470027081099e-16,-2.8480863220365e-07,8.00412167933917e-08,1.4753507086053e-06,-1.37418551804272e-15,2.72464292273463e-16,-5.0944549385453e-16,6.78673808558842e-17,4.04826268261597e-16,4.5102810375397e-17,-2.71307052324837e-06,5.55111512312578e-17,1.56125112837913e-16,1.28452492353937e-06,-1.68743887689338e-07,-6.93889390390723e-18,-4.12210360033228e-16,4.51624504382793e-16,1.16573417585641e-15,0.707106781186547,4.27062923221616e-16,6.62351843887607e-17,2.08166817117217e-17
