"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101"
"t44",-0.0805498584012758,0.0738671952488982,0.178837387006191,-0.00402818239263111,-0.0978965648279941,0.0930225417428789,0.0164492896889832,0.000195550288696913,-0.00034448529180981,-0.00042151448674828,0.000340893405580154,-0.258247501506316,0.0102818046966577,-2.19095623074062e-05,0.00655749149805146,1.69348103909352e-05,0.0110655974764584,-7.87334849019518e-05,5.82195075429457e-05,-0.00468980088956097,-3.25775534377746e-05,-1.28859279827834e-06,-0.000698433423520484,0.00721048224993563,-0.00011280958898857,0.0410436770899151,-2.2206224828503e-07,-0.000587448437020689,0.000134136613730293,0.00452112912446393,-8.42816379207046e-05,0.000733913323223159,-2.43289619033756e-06,-0.000484347988606379,-0.000327946365069283,0.014186149923875,0.034631592139843,1.48778861752597e-05,4.81027190410362e-07,-2.82384738401215e-05,1.67365687379147e-05,4.27056242433099e-06,-0.000104971671146988,0.00198052268491864,-1.90802903413566e-16,5.28162399728237e-06,0.385330480824582,-0.000189173036032342,-3.64909743346655e-17,-1.47454532645202e-15,-0.00012153464064613,-0.00319701717448241,-0.000126523777993531,-1.04454709399029e-06,3.50414142147315e-15,-9.72074688814272e-05,-3.52187129711766e-16,-0.102450377439193,-0.000348407732265177,5.61572007268126e-05,3.17126126258845e-06,4.36167429306972e-16,1.02710544415178e-05,-2.04974224692891e-15,-2.60847714432596e-16,-1.18771097987957e-07,-0.00762985812677991,-0.000205156909846554,0.835736076840058,-2.56531755235997e-06,2.04394913040726e-15,1.54922428813479e-15,3.66529576864664e-15,-5.97731569022095e-16,-3.52568462969723e-16,3.52153095525691e-06,7.05023189857388e-16,1.47670885440834e-05,7.89568005237082e-15,-1.89385695492812e-15,1.26042887043754e-15,-8.15575144414366e-16,7.02835779140479e-05,5.39174776261975e-06,-8.87172380231077e-16,-5.67110560013598e-16,2.90821255613137e-16,-5.62928952337393e-16,-4.24206139934697e-17,4.87447721226548e-16,1.13451908916791e-16,-3.63718631086863e-16,3.50700160546561e-17,5.89987974716632e-16,1.80578761747145e-16,-5.00331240256915e-16,4.06847226815982e-16,3.86759976938461e-15,1.73988694935612e-15,1.21249654954944e-15,-0.0995037190209965
"t28",-0.0534794558219784,0.0196360012501149,-0.0738675820345216,0.00478913120257106,0.135577446365596,0.04448381616048,0.318517084714089,0.00778469719563642,-0.0213552004158899,-0.00290241158602748,0.000950405980127831,-0.00350251792024406,-0.00270984119266519,-0.000475686843177938,0.0352619512357431,6.71622437850181e-05,0.00706433090070714,0.000802777770359504,-0.372418422022367,-0.0179836368892458,-0.000102175508882598,-3.28401809037613e-06,-0.00144400631188321,0.00276000485618173,-0.000188493938446559,0.00275417547233572,2.43905836965956e-05,-0.00119709522579725,0.000782413167746747,0.0058246246919552,0.000169571503988854,0.00638757505075336,-1.47712976861331e-05,-0.00275343817342767,-0.00167994941255722,0.0885606459788619,-0.03315513920169,4.18881284109696e-05,1.34040191130092e-06,-7.17196499464895e-05,4.08415787480194e-05,9.09161201648411e-06,-0.000214374514184337,4.5401610843375e-05,-5.4033351363316e-16,4.19004411576709e-05,-1.81165168674259e-06,-5.73487507508351e-05,-3.27206035017943e-16,-1.97223446729504e-15,-6.97454167976529e-06,8.88595643601496e-05,0.0290743942257121,1.37272868040586e-05,1.50573997714787e-14,0.841908074630884,2.16772091717579e-15,-0.000377105083692025,0.000672973100499047,-3.40350811148336e-05,8.23631065395828e-05,-3.78186232535952e-16,7.8812847615135e-05,-9.32816688532016e-16,-3.00036543869937e-16,4.78539833507825e-06,4.41437639163066e-05,0.000222683017701012,-2.51232214045969e-05,-1.01402319150222e-05,4.91212463821289e-16,-1.45535390383633e-16,2.35583275237788e-18,8.33606128770184e-16,3.57931045986171e-16,1.75343183743706e-05,1.6257637269124e-16,7.42429933135991e-05,1.95724340689711e-15,-2.81072830325107e-16,-9.53152877554046e-17,-1.76192123142785e-15,0.000353684594598903,2.71326234605234e-05,-3.41614890800881e-16,-3.83811751064489e-16,-1.22752236416419e-16,-4.84746883033857e-16,-3.57899643696671e-20,6.49742148356631e-16,1.32653885569888e-16,-3.24579797146901e-16,-2.04480974765469e-16,1.59962009071022e-16,-1.5584321255917e-16,-7.41484629081053e-16,2.1903762297103e-16,2.46794834462266e-15,1.46110693680583e-15,1.35622584469336e-15,-0.099503719020998
"t53",-0.0537970081240308,0.0198637017817077,-0.0752674216545608,0.00491169460265893,0.139704073453961,0.0459660745405959,0.329969415121929,0.00806866862238291,-0.0222848929905159,-0.00305817563050501,0.00100669360497456,-0.00372191673028405,-0.00288447018194122,-0.000511027963474179,0.0386836534762658,7.43245452947476e-05,0.00789567666383329,0.000900673367869579,-0.427439303251558,-0.0209866648139746,-0.000119994485801927,-3.87064216395863e-06,-0.00170511994717148,0.0032687795202966,-0.000231921116191311,0.00342764380026135,3.10350574014317e-05,-0.00154485868326729,0.00101996649043634,0.00769180964704678,0.000224791189716413,0.00868195234095374,-2.07005701471154e-05,-0.00390505511136428,-0.0024560062675256,0.133724243583486,-0.0503217660738829,9.24199887018679e-05,2.98898567527504e-06,-0.00017579721947104,0.000103814105949939,2.47751791682494e-05,-0.000589015587740831,0.000128385545137557,-8.52330130632257e-16,0.000196966833352372,-9.96832077773897e-06,-0.000336184050623052,2.45961984255962e-16,3.99815358955351e-16,-0.00064677340973546,-0.000303174376870064,-0.032557114005788,-1.07083188804809e-05,-6.53643805748061e-15,-0.379014426263931,-9.77782141829454e-16,-6.19076383462239e-07,3.57133550184586e-05,-3.17029892368113e-06,1.84213680156761e-05,-2.14623994621121e-16,2.51858116135504e-05,8.65278262406975e-16,6.01208906043e-17,1.68928333590877e-06,1.59815539501159e-05,8.46615884172229e-05,-9.98822801930565e-06,-4.51386728963433e-06,1.78361231234734e-15,7.44185479201025e-16,7.15969292034592e-16,-0.707106781186548,-4.08698415312814e-15,8.99363633222278e-06,1.78948789210614e-15,3.93609359115641e-05,-1.9746827776578e-15,5.52769327816786e-16,7.53643038590663e-16,6.55963635127262e-16,0.000197186082996504,1.51269870697573e-05,-1.65101851335397e-15,-7.22158720368537e-16,6.2113344317364e-17,-3.13009059608993e-16,-2.13781424437667e-15,7.44116563290567e-16,9.58925080763172e-16,-1.04280097368942e-15,-1.52090175342298e-16,1.82531348143929e-16,-4.36775473087324e-16,-1.17169664648981e-15,3.43076693125982e-16,3.26502967137422e-15,1.80573983301026e-15,1.5645588863407e-15,-0.0995037190209984
"t54",-0.0537970081240308,0.0198637017817078,-0.0752674216545608,0.0049116946026589,0.139704073453961,0.0459660745405959,0.329969415121929,0.0080686686223829,-0.0222848929905158,-0.00305817563050511,0.00100669360497461,-0.00372191673028408,-0.00288447018194126,-0.000511027963474031,0.0386836534762658,7.43245452946553e-05,0.00789567666383321,0.000900673367869883,-0.427439303251558,-0.0209866648139746,-0.000119994485801926,-3.8706421639672e-06,-0.0017051199471714,0.0032687795202966,-0.000231921116191332,0.00342764380026124,3.10350574016329e-05,-0.00154485868326751,0.00101996649043752,0.00769180964704688,0.000224791189716222,0.00868195234095369,-2.07005701472841e-05,-0.00390505511136448,-0.00245600626752532,0.133724243583486,-0.050321766073883,9.24199887016788e-05,2.98898567489834e-06,-0.000175797219470786,0.000103814105950102,2.4775179168295e-05,-0.000589015587740489,0.000128385545138001,1.7983273406598e-15,0.000196966833351952,-9.96832077748855e-06,-0.000336184050622866,4.47340738417409e-17,3.72059783339721e-16,-0.000646773409735381,-0.000303174376869876,-0.0325571140057875,-1.07083188807351e-05,-7.41420813632487e-15,-0.379014426263933,-8.25626815412174e-16,-6.19076383486962e-07,3.57133550176252e-05,-3.17029892408498e-06,1.84213680146704e-05,6.59676102400143e-16,2.51858116139116e-05,1.35296465107761e-17,2.58708138754669e-16,1.68928333830274e-06,1.59815539497658e-05,8.46615884161601e-05,-9.9882280184685e-06,-4.5138672898345e-06,-1.96339038746051e-15,-2.7959052768639e-16,-5.62101787155723e-16,0.707106781186547,3.82335490279067e-15,8.99363634264626e-06,-2.08013281878934e-15,3.93609359089679e-05,3.16009871123354e-15,-3.83981349210754e-16,-8.56180357044317e-16,-2.77317594948288e-16,0.000197186082995235,1.51269870701806e-05,1.86006386328247e-15,4.57453244483627e-16,-2.99648871155379e-16,-3.54533039075584e-17,1.56467416515738e-15,8.70036516357551e-17,-7.07761678099621e-16,1.25202290491454e-16,-1.76809984573927e-16,-4.64521509803096e-17,-1.29553276403795e-16,-1.89248526652706e-16,5.37130659610916e-16,2.67110372128814e-15,1.44543820179757e-15,1.58381769775713e-15,-0.0995037190209991
"t5",-0.0520214122553026,0.0185765508757518,-0.067240852463346,0.00419977971646861,0.115506189867097,0.0372250495171282,0.262083388307639,0.00638363680076188,-0.01669091608312,-0.00210188434123494,0.000657263918607812,-0.00235054299187498,-0.00178897463138427,-0.000284871131407903,0.0157475130025875,2.53581100908223e-05,0.00208218425646971,0.000210187389886322,0.00472595220368986,0.00255793155985463,2.19263793720937e-05,8.45045217854424e-07,0.000404110327872817,-0.000873335930468299,0.000161862916322283,-0.002894695959001,-3.59117707831204e-05,0.00212977537058412,-0.00158058942420557,-0.0137324443268344,-0.000417966780538665,-0.0207899802303495,6.64048157977155e-05,0.0140116382122569,0.0117301747513161,-0.878373696219261,0.348635448171322,0.000879735905330395,2.76092620030288e-05,-0.00131928069593943,0.000733970908852927,0.000159403980516711,-0.0037529067258046,0.000792098549944305,-2.39099979961508e-15,0.00089004422732584,-4.28899717234259e-05,-0.0014226900989335,1.45824647099657e-16,4.47452400971271e-16,-0.00225083501963891,-0.000806494801064375,-0.0582085651639914,-1.22147247693877e-05,-3.88578058618805e-16,-0.0317069975791055,-1.56076887412834e-17,-0.000371015868812,0.000728586181516362,-3.93548622573019e-05,0.000113085860925205,-1.68038326945125e-16,0.000118646753372933,3.04660255294337e-16,1.26126906451819e-16,7.39463249246352e-06,6.86602917625273e-05,0.000350708333367654,-4.00101314511394e-05,-1.65802775317817e-05,-7.21476281129354e-18,3.68934772316706e-16,-1.86558551945759e-16,-5.99120886274117e-17,1.9224401097358e-16,2.94517288936863e-05,1.78274016300711e-16,0.000125297443033352,5.0138596571611e-16,7.62775512020106e-17,-3.93240139930365e-17,-2.50178075430013e-16,0.000600317854022745,4.60528968143849e-05,-2.73732524566995e-16,-5.89584266072617e-17,5.71189975930365e-17,-1.43899275086641e-16,-1.92883187830156e-16,3.41660158064678e-16,-2.56227336925151e-16,-5.63079057634973e-16,-5.49703829215967e-16,7.73733487462195e-16,-3.18241884655503e-16,-6.66551787433106e-16,1.13329713491496e-16,2.92484020141475e-15,1.80640103922752e-15,1.715915816691e-15,-0.0995037190210003
"t27",-0.0534361000911911,0.019606103455723,-0.0736944584261826,0.00477493289075473,0.135125665667156,0.0443275912623983,0.317355156394489,0.00775611531465651,-0.0212725839541636,-0.0028917457006734,0.000947304267334695,-0.00349243760079529,-0.0027027189860361,-0.000475413229809276,0.0356776394428508,6.87517485176549e-05,0.00741537626795266,0.00085651721625071,0.350360386570951,-0.0141065782457185,-8.37594828028924e-05,-2.73304539878358e-06,-0.00120915081400233,0.00232990918506812,-0.000164354680327191,0.0024026221415752,2.12149889468764e-05,-0.00103759090382019,0.000676108848302469,0.00501137693192782,0.000145694570650501,0.00543517685045973,-1.24074000076475e-05,-0.00230087452524449,-0.00138597194308705,0.0722214423532356,-0.0269988240946098,1.48892863487926e-05,4.60965251150006e-07,-1.62797544689874e-05,7.1911038825123e-06,6.34544202510943e-07,-1.21023865369662e-05,3.90951001301671e-07,3.10651756278023e-15,-5.05242987573592e-05,3.17897873128681e-06,0.000114935220242362,-9.22760316276305e-16,-4.9811156117984e-17,0.000456836575314839,0.000517138168306496,0.852595455187632,-4.69885032290569e-05,1.63757896132211e-15,-0.0520042704153737,-3.10455710035302e-16,-0.000331764926798225,0.000619901018541709,-3.22821434365636e-05,8.34454688086608e-05,-1.34080612580808e-16,8.20839087136958e-05,-9.40866088201191e-16,6.0745737575425e-17,5.01654621184605e-06,4.63461603312215e-05,0.000234437080719894,-2.65096714412584e-05,-1.07489824719175e-05,2.2195037309837e-16,7.99717406524166e-17,7.97767052694781e-17,-5.00571708075585e-16,3.9675991712784e-16,1.86383678566418e-05,-1.27206346161392e-16,7.89228610104659e-05,1.73719917212553e-16,-6.24931398520536e-16,-4.31604229224042e-16,-1.59564215536481e-15,0.000375834416566815,2.88318283932764e-05,-1.27151192072596e-16,1.79970213013943e-16,-7.12562396646846e-17,-7.01656774754948e-16,-4.00793447319689e-16,5.63236380659301e-16,3.2698529700251e-16,-4.09901658527571e-16,-2.69615279558228e-16,-6.96026729133824e-17,-5.0929308211011e-16,-8.68289899935618e-16,2.09251409561628e-16,3.18907210967167e-15,1.66702685020461e-15,1.39004293588341e-15,-0.0995037190209974
"t78",-0.0538974001597492,0.0199376642183229,-0.0757393415708137,0.00495451601724411,0.141186045065398,0.0465075189102974,0.334220128424917,0.0081744095530711,-0.0226471362079813,-0.00312339296104917,0.00103130901237802,-0.00382062802259544,-0.00296427023985637,-0.000528750103593573,0.0409736919674721,8.00296546922931e-05,0.00876630620765252,0.00101861164717055,0.431912838323939,-0.01786054835406,-0.000107141522014125,-3.51650693013804e-06,-0.00156049363816913,0.00302152353525943,-0.000227072497224425,0.0033843284751852,3.10438097670027e-05,-0.00155619360413988,0.00103229750702412,0.00782993272178845,0.000229213631931305,0.00894965000253501,-2.16357251100423e-05,-0.00410510433596974,-0.00262436255853654,0.146028833709299,-0.0551770089868762,9.03106679908562e-05,2.93322414476087e-06,-0.000177604276459768,0.000105779050538517,2.56007939610257e-05,-0.00060956276356496,0.000133538518819073,-1.58741212056166e-15,0.000218019728187587,-1.11837645485508e-05,-0.000379036749126943,6.44816273315816e-16,-1.61961408870833e-16,-0.000787685546018864,-0.000456739394143704,-0.365173328627957,1.46557006983636e-05,-8.50014503228635e-16,0.00914576243316462,7.59547861639027e-18,-2.04785198259943e-05,5.80524357393041e-05,-3.85303255507858e-06,1.7399918986276e-05,4.42080657964845e-17,2.29768714133872e-05,3.35453804912441e-16,6.67779520487906e-17,1.53562289057514e-06,1.45203439197174e-05,7.68774483352336e-05,-9.06963374986284e-06,-4.10667528368503e-06,-2.42168579552709e-17,8.16971432179531e-16,-7.81030527670194e-18,1.89534501044063e-15,-7.30678681570717e-16,8.23343248360612e-06,-5.0813624467672e-17,3.61069527021602e-05,1.19734035973338e-15,-3.14896642183789e-17,2.4933346294064e-15,1.81125431394726e-15,0.000181515197815897,1.39248077576138e-05,-7.54510724948814e-16,1.47226672447674e-16,-3.30544183930797e-15,-3.27478673588272e-15,-0.707106781186547,8.28439476990178e-15,5.43048885540722e-15,8.03654698334391e-16,1.29558794789496e-15,-2.38858437138176e-15,1.65511402183336e-15,-1.11071082019953e-15,4.31931613453539e-16,3.11128564338987e-15,1.7930107984784e-15,1.67548727500965e-15,-0.0995037190209989
"t79",-0.0538974001597492,0.0199376642183229,-0.0757393415708137,0.00495451601724411,0.141186045065398,0.0465075189102974,0.334220128424917,0.00817440955307117,-0.0226471362079813,-0.00312339296104917,0.00103130901237813,-0.00382062802259544,-0.00296427023985636,-0.000528750103593563,0.0409736919674721,8.00296546922802e-05,0.00876630620765255,0.00101861164717063,0.431912838323939,-0.0178605483540599,-0.000107141522014116,-3.51650693014059e-06,-0.00156049363816909,0.00302152353525946,-0.000227072497224473,0.00338432847518525,3.10438097670374e-05,-0.00155619360413974,0.00103229750702437,0.00782993272178836,0.000229213631931329,0.00894965000253512,-2.16357251100547e-05,-0.00410510433596999,-0.00262436255853641,0.146028833709299,-0.0551770089868762,9.0310667990863e-05,2.9332241444001e-06,-0.000177604276459841,0.000105779050538542,2.56007939611657e-05,-0.000609562763564879,0.000133538518819124,-3.10655642242708e-16,0.000218019728187167,-1.11837645483237e-05,-0.000379036749126926,1.59093738396287e-16,-1.06401761637877e-15,-0.000787685546018638,-0.00045673939414371,-0.365173328627957,1.46557006976489e-05,-1.41900380334903e-15,0.00914576243316434,2.05398389731112e-16,-2.04785198256798e-05,5.8052435738823e-05,-3.85303255530542e-06,1.73999189856022e-05,2.51852120862675e-16,2.2976871414053e-05,5.29744628539752e-16,-2.14123350257134e-16,1.53562289123007e-06,1.45203439197448e-05,7.68774483351155e-05,-9.0696337500574e-06,-4.10667528498098e-06,1.14561019884415e-16,-4.81556069216793e-16,9.43954192540901e-17,-1.90075803167781e-15,4.97505539106095e-16,8.23343248214963e-06,2.40323439327109e-18,3.61069527052711e-05,1.30142376829199e-15,3.01577243169188e-16,-2.26674658290101e-15,-1.96784077846822e-15,0.000181515197814798,1.39248077616695e-05,8.18023200933424e-16,-9.94221374776311e-16,2.85285972841245e-15,3.7057405316359e-15,0.707106781186547,-7.50612768306822e-15,-5.33424700575637e-15,-1.45883474586775e-15,-1.5562974456267e-15,2.85721941997897e-15,-2.01427585299876e-15,-7.74505057483425e-17,3.59799000226895e-16,2.31504756791649e-15,1.30679800343006e-15,1.52052858698334e-15,-0.099503719021
"t25",-0.0467976172582594,0.0132977607523002,-0.0545330024293278,0.00239245884789408,0.045663841293356,0.0324237485584648,-0.00783735306904603,-1.5145411571423e-05,0.00514234924281485,0.00242320868320613,-0.00121050225449852,0.00443791440682868,0.0038822133255979,0.0015486540556049,-0.678542663485452,0.0143333816011159,0.100905698879635,0.0129301988491008,0.00167313208865267,-0.0963367640025671,-0.000537174267470326,-1.8277493568226e-05,-0.0208872312998101,0.00759887294417323,-0.000725853774434659,0.00808239981437893,8.23247961729345e-05,-0.0031170038654706,0.00236568244542024,0.0139948235238229,0.000570509912555905,0.0164073677407769,-3.05842017351324e-05,-0.00509205633877007,-0.00327390438999032,0.0111506392467429,0.0013919654104019,0.000499788339934243,1.58428160554102e-05,-0.000813432218463714,0.000462298481171243,0.000103866499028626,-0.00245386925714305,0.000427680837694183,5.56511602390875e-16,0.000657292723090595,-2.66337010747194e-05,-0.00107308096862529,-2.31979431028947e-16,-1.05662596181818e-15,-0.00287113363682289,-0.000544099310823904,-0.00143567551497149,-1.34894250668708e-05,4.72538674856082e-15,-0.000938039263884922,-0.707106781186547,-0.000335406051333292,0.000660008809289986,-3.5746630340704e-05,0.000124632344889489,-3.83464215797032e-18,0.000111208375364307,5.59450174608977e-16,4.87847010650294e-16,8.32809212457714e-06,6.49415966261779e-05,0.000333114203882762,-3.81641145680409e-05,-1.9076922504771e-05,-1.08169757881898e-16,2.50247430388647e-16,-4.37758692236935e-16,6.24157502730306e-17,-2.43264081948704e-16,3.45427257745251e-05,5.47981684784718e-17,0.000147754410857362,3.2592147600485e-16,-1.74576131811928e-16,-2.3707958119565e-16,-1.29541927363865e-16,0.000714359336179173,5.48015093357744e-05,-4.58185360779979e-16,-3.96008594245109e-16,5.51628883982716e-17,1.05089233254248e-16,-5.16710198132201e-17,7.47560334523843e-16,-2.22009021954148e-17,-3.02625839944451e-16,-1.82219671719456e-16,-1.80705034315472e-17,-3.70841251643778e-16,-4.23072485747586e-16,4.77371831167205e-16,3.03303411337794e-15,1.3256391936067e-15,1.51148187641105e-15,-0.0995037190209988
"t26",-0.0467976172582594,0.0132977607523002,-0.0545330024293278,0.00239245884789405,0.045663841293356,0.0324237485584649,-0.00783735306904606,-1.51454115714558e-05,0.00514234924281483,0.0024232086832062,-0.00121050225449843,0.00443791440682866,0.00388221332559787,0.00154865405560474,-0.678542663485452,0.014333381601116,0.100905698879635,0.0129301988491008,0.00167313208865274,-0.0963367640025671,-0.000537174267470402,-1.82774935681129e-05,-0.0208872312998102,0.00759887294417329,-0.0007258537744347,0.00808239981437878,8.23247961732953e-05,-0.00311700386547077,0.00236568244541957,0.0139948235238229,0.000570509912555915,0.016407367740777,-3.05842017354041e-05,-0.00509205633877009,-0.00327390438999002,0.0111506392467428,0.00139196541040157,0.000499788339934142,1.5842816056354e-05,-0.000813432218463874,0.000462298481171143,0.000103866499028196,-0.00245386925714231,0.000427680837694306,-2.51002175676529e-16,0.000657292723091671,-2.66337010739492e-05,-0.00107308096862564,1.91293132507708e-16,1.02504220935398e-15,-0.00287113363682259,-0.000544099310824118,-0.00143567551497119,-1.34894250744082e-05,-5.40192890419178e-15,-0.000938039263888508,0.707106781186548,-0.000335406051330348,0.000660008809292391,-3.57466303409521e-05,0.000124632344890862,1.41881043170713e-16,0.000111208375364622,-5.09139266781407e-16,-4.53370115587279e-16,8.32809212449381e-06,6.49415966263866e-05,0.00033311420388374,-3.8164114567397e-05,-1.90769225047309e-05,4.86840393293162e-16,1.39790038839047e-17,4.08840297065859e-16,-1.45573542003657e-16,3.09028505848008e-16,3.45427257746698e-05,-1.46342803902339e-17,0.000147754410857599,8.11644049278356e-16,6.13462609208787e-17,1.37620686793758e-16,-8.85881362889763e-16,0.000714359336179316,5.48015093360069e-05,4.2999433131604e-16,-2.98864079551807e-16,-9.48677707678544e-17,-5.03798707469961e-16,-6.4914006925131e-17,1.24611660239986e-16,1.63395074980321e-16,-3.53772373142087e-16,-2.37730822248581e-16,2.45607464900752e-16,-2.19436812231225e-16,-7.67667494277995e-16,1.6116904051438e-16,2.14485569367844e-15,1.69987634971706e-15,1.56785014933951e-15,-0.0995037190209985
